customer_id,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Age,Gender,Churn,Customer_Labels
KH48149,2023-05-21 10:53:59,Clothing,181,5,3086,PayPal,39,0.0,Emily Lewis,39,Female,0,VIP Customers
KH48149,2020-07-11 16:03:53,Home,461,2,2380,Credit Card,39,1.0,Emily Lewis,39,Female,0,VIP Customers
KH48149,2021-12-08 06:39:24,Electronics,70,3,1740,Crypto,39,1.0,Emily Lewis,39,Female,0,VIP Customers
KH48149,2021-07-23 22:24:37,Books,459,5,5135,Credit Card,39,0.0,Emily Lewis,39,Female,0,VIP Customers
KH48149,2022-08-12 15:21:36,Home,209,5,4361,PayPal,39,0.0,Emily Lewis,39,Female,0,VIP Customers
KH48149,2020-06-11 01:40:17,Clothing,227,3,4806,PayPal,39,,Emily Lewis,39,Female,0,VIP Customers
KH48149,2021-10-08 21:19:51,Books,186,4,3719,PayPal,39,1.0,Emily Lewis,39,Female,0,VIP Customers
KH48149,2023-05-05 10:28:12,Electronics,50,4,1101,Cash,39,1.0,Emily Lewis,39,Female,0,VIP Customers
KH47304,2020-08-27 09:17:07,Home,427,2,508,Cash,30,1.0,Katrina Perkins,30,Male,0,VIP Customers
KH47304,2021-03-04 02:19:49,Clothing,447,3,1363,Credit Card,30,0.0,Katrina Perkins,30,Male,0,VIP Customers
KH47304,2022-07-21 10:34:18,Electronics,485,2,2813,Cash,30,,Katrina Perkins,30,Male,0,VIP Customers
KH47304,2020-02-10 10:07:07,Books,456,1,3354,PayPal,30,,Katrina Perkins,30,Male,0,VIP Customers
KH47304,2023-09-08 09:14:25,Electronics,89,2,1347,Credit Card,30,1.0,Katrina Perkins,30,Male,0,VIP Customers
KH47304,2022-01-15 13:45:52,Home,160,1,2772,Credit Card,30,,Katrina Perkins,30,Male,0,VIP Customers
KH47304,2022-02-15 21:57:24,Home,279,5,3016,Crypto,30,,Katrina Perkins,30,Male,0,VIP Customers
KH47304,2021-11-13 03:20:14,Home,207,3,2858,Credit Card,30,1.0,Katrina Perkins,30,Male,0,VIP Customers
KH47304,2023-04-28 07:23:09,Clothing,36,1,2064,PayPal,30,,Katrina Perkins,30,Male,0,VIP Customers
KH1189,2022-08-28 15:07:59,Home,179,4,3767,Credit Card,23,,Sylvia Mcgee,23,Male,1,Regular Customers
KH1189,2023-08-31 16:54:26,Clothing,95,5,1067,Credit Card,23,1.0,Sylvia Mcgee,23,Male,1,Regular Customers
KH1189,2022-05-21 22:26:09,Clothing,434,3,1617,Credit Card,23,,Sylvia Mcgee,23,Male,1,Regular Customers
KH1189,2020-04-28 22:51:27,Books,459,1,617,Crypto,23,0.0,Sylvia Mcgee,23,Male,1,Regular Customers
KH1189,2020-02-03 11:34:55,Electronics,259,2,610,Credit Card,23,,Sylvia Mcgee,23,Male,1,Regular Customers
KH26724,2020-12-02 23:57:45,Clothing,245,2,3288,Crypto,26,0.0,Vicki Cox,26,Male,0,VIP Customers
KH26724,2023-09-01 13:31:09,Electronics,13,1,1787,Crypto,26,0.0,Vicki Cox,26,Male,0,VIP Customers
KH26724,2023-02-06 13:34:48,Clothing,202,1,1388,PayPal,26,0.0,Vicki Cox,26,Male,0,VIP Customers
KH26724,2020-10-18 21:01:12,Home,482,5,1674,Credit Card,26,0.0,Vicki Cox,26,Male,0,VIP Customers
KH26724,2023-08-16 19:49:35,Books,183,5,593,Crypto,26,1.0,Vicki Cox,26,Male,0,VIP Customers
KH26724,2020-05-31 19:36:17,Electronics,217,4,2427,Cash,26,0.0,Vicki Cox,26,Male,0,VIP Customers
KH26724,2020-12-01 15:24:39,Clothing,309,2,4105,Credit Card,26,,Vicki Cox,26,Male,0,VIP Customers
KH26724,2022-07-22 05:21:59,Home,403,2,3559,PayPal,26,1.0,Vicki Cox,26,Male,0,VIP Customers
KH49094,2022-05-28 22:37:27,Electronics,241,4,1102,PayPal,20,0.0,Paul Acosta,20,Female,1,Lapsed Customers
KH49094,2022-05-25 22:42:08,Clothing,121,2,3785,Credit Card,20,1.0,Paul Acosta,20,Female,1,Lapsed Customers
KH49094,2021-05-17 04:55:57,Clothing,89,4,1947,Credit Card,20,,Paul Acosta,20,Female,1,Lapsed Customers
KH49094,2021-02-15 08:24:24,Home,247,5,4499,PayPal,20,1.0,Paul Acosta,20,Female,1,Lapsed Customers
KH21741,2020-04-07 08:01:34,Clothing,296,4,3847,Cash,67,0.0,Christine Reid,67,Female,1,VIP Customers
KH21741,2022-01-12 16:37:33,Electronics,110,5,3667,Crypto,67,0.0,Christine Reid,67,Female,1,VIP Customers
KH21741,2020-03-24 06:38:08,Clothing,480,3,1998,Credit Card,67,,Christine Reid,67,Female,1,VIP Customers
KH21741,2022-03-12 02:21:29,Books,39,4,434,Credit Card,67,,Christine Reid,67,Female,1,VIP Customers
KH21741,2022-10-30 04:38:55,Electronics,108,5,4561,Credit Card,67,1.0,Christine Reid,67,Female,1,VIP Customers
KH21741,2023-07-15 04:28:22,Clothing,362,1,3060,PayPal,67,0.0,Christine Reid,67,Female,1,VIP Customers
KH21741,2021-04-21 23:12:55,Home,31,2,4386,Credit Card,67,1.0,Christine Reid,67,Female,1,VIP Customers
KH22449,2020-11-10 01:04:17,Clothing,121,5,3491,Cash,56,0.0,Christina Harris,56,Male,0,Lapsed Customers
KH22449,2020-01-18 17:08:24,Books,95,5,2272,PayPal,56,1.0,Christina Harris,56,Male,0,Lapsed Customers
KH22449,2020-02-04 21:12:38,Electronics,401,1,1931,PayPal,56,0.0,Christina Harris,56,Male,0,Lapsed Customers
KH22449,2022-03-16 02:56:05,Clothing,482,3,2078,Credit Card,56,1.0,Christina Harris,56,Male,0,Lapsed Customers
KH22449,2021-07-11 16:56:59,Electronics,81,4,4348,Credit Card,56,1.0,Christina Harris,56,Male,0,Lapsed Customers
KH41384,2021-03-23 21:12:31,Clothing,99,3,3730,Credit Card,19,1.0,Alison Koch,19,Male,0,VIP Customers
KH41384,2022-06-07 14:25:50,Clothing,348,3,775,Cash,19,,Alison Koch,19,Male,0,VIP Customers
KH41384,2022-02-02 05:43:05,Home,488,4,1595,Credit Card,19,0.0,Alison Koch,19,Male,0,VIP Customers
KH41384,2022-09-09 09:26:36,Books,242,2,358,Credit Card,19,1.0,Alison Koch,19,Male,0,VIP Customers
KH41384,2023-07-05 19:18:20,Clothing,87,2,2871,Credit Card,19,,Alison Koch,19,Male,0,VIP Customers
KH41384,2022-01-22 17:16:37,Books,38,1,3424,PayPal,19,1.0,Alison Koch,19,Male,0,VIP Customers
KH41384,2023-06-01 05:32:03,Home,303,1,910,Crypto,19,1.0,Alison Koch,19,Male,0,VIP Customers
KH41384,2020-12-26 23:24:21,Clothing,205,4,2804,Credit Card,19,,Alison Koch,19,Male,0,VIP Customers
KH44662,2020-01-10 22:52:24,Home,68,3,2993,Cash,52,0.0,Heather Young,52,Male,0,VIP Customers
KH44662,2020-12-04 05:54:53,Clothing,24,2,5228,Crypto,52,0.0,Heather Young,52,Male,0,VIP Customers
KH44662,2021-12-01 08:30:02,Books,370,1,1333,Crypto,52,0.0,Heather Young,52,Male,0,VIP Customers
KH44662,2021-08-03 00:55:10,Books,478,5,1131,PayPal,52,0.0,Heather Young,52,Male,0,VIP Customers
KH44662,2020-03-15 22:28:52,Home,139,1,1916,Credit Card,52,1.0,Heather Young,52,Male,0,VIP Customers
KH44662,2021-08-23 19:00:09,Books,41,1,4723,Credit Card,52,1.0,Heather Young,52,Male,0,VIP Customers
KH44662,2020-08-10 22:20:10,Books,400,4,3641,Credit Card,52,0.0,Heather Young,52,Male,0,VIP Customers
KH44662,2023-01-29 21:37:20,Clothing,149,5,1412,Credit Card,52,,Heather Young,52,Male,0,VIP Customers
KH21260,2022-12-18 15:14:54,Home,364,2,2112,PayPal,52,0.0,Kevin Jordan,52,Male,1,VIP Customers
KH21260,2021-08-15 02:50:06,Books,228,4,2638,Credit Card,52,,Kevin Jordan,52,Male,1,VIP Customers
KH21260,2023-04-18 05:40:01,Electronics,400,2,1617,PayPal,52,1.0,Kevin Jordan,52,Male,1,VIP Customers
KH21260,2020-12-25 10:33:46,Clothing,498,4,2906,PayPal,52,1.0,Kevin Jordan,52,Male,1,VIP Customers
KH21260,2020-06-15 22:11:03,Books,343,4,623,Credit Card,52,1.0,Kevin Jordan,52,Male,1,VIP Customers
KH21260,2020-11-01 05:55:39,Home,134,3,2401,Credit Card,52,1.0,Kevin Jordan,52,Male,1,VIP Customers
KH23831,2022-06-19 06:32:54,Books,13,2,4158,Credit Card,29,0.0,Ashley Webb,29,Female,0,Lapsed Customers
KH23831,2022-04-12 16:10:18,Books,440,1,946,Credit Card,29,1.0,Ashley Webb,29,Female,0,Lapsed Customers
KH12198,2020-03-25 19:37:24,Clothing,370,2,1283,Credit Card,29,0.0,Alvin Sanders,29,Female,0,VIP Customers
KH12198,2022-11-09 05:24:02,Clothing,324,1,2620,PayPal,29,,Alvin Sanders,29,Female,0,VIP Customers
KH12198,2022-03-31 08:15:43,Books,410,4,469,PayPal,29,1.0,Alvin Sanders,29,Female,0,VIP Customers
KH12198,2021-10-23 21:23:51,Clothing,475,2,2242,Cash,29,1.0,Alvin Sanders,29,Female,0,VIP Customers
KH12198,2022-09-26 14:50:03,Electronics,13,5,4340,PayPal,29,1.0,Alvin Sanders,29,Female,0,VIP Customers
KH12198,2020-07-10 19:45:55,Home,270,4,2301,Credit Card,29,1.0,Alvin Sanders,29,Female,0,VIP Customers
KH3419,2020-09-28 02:45:22,Clothing,193,4,4272,Crypto,26,,Melanie Peterson,26,Female,0,Regular Customers
KH3419,2020-05-21 03:02:54,Electronics,113,1,2032,Credit Card,26,,Melanie Peterson,26,Female,0,Regular Customers
KH3419,2021-11-24 10:42:24,Books,175,4,4354,Credit Card,26,1.0,Melanie Peterson,26,Female,0,Regular Customers
KH3419,2023-07-08 01:25:00,Books,431,1,5097,Crypto,26,,Melanie Peterson,26,Female,0,Regular Customers
KH3419,2021-10-09 15:02:15,Clothing,191,1,4496,PayPal,26,0.0,Melanie Peterson,26,Female,0,Regular Customers
KH3419,2023-08-02 20:38:33,Clothing,499,3,3939,Credit Card,26,0.0,Melanie Peterson,26,Female,0,Regular Customers
KH14943,2020-01-27 12:40:50,Books,275,2,4547,PayPal,63,1.0,Christopher Morris,63,Male,0,VIP Customers
KH14943,2021-11-29 15:24:51,Home,458,4,5117,Crypto,63,0.0,Christopher Morris,63,Male,0,VIP Customers
KH14943,2021-09-10 07:13:11,Clothing,248,3,5044,Credit Card,63,1.0,Christopher Morris,63,Male,0,VIP Customers
KH14943,2020-08-20 09:54:54,Books,479,2,4492,Cash,63,1.0,Christopher Morris,63,Male,0,VIP Customers
KH14943,2021-05-31 21:40:48,Clothing,474,4,679,Credit Card,63,0.0,Christopher Morris,63,Male,0,VIP Customers
KH14943,2023-05-12 10:28:59,Electronics,311,4,3031,Credit Card,63,,Christopher Morris,63,Male,0,VIP Customers
KH14943,2023-08-27 16:37:08,Electronics,344,5,2542,Credit Card,63,0.0,Christopher Morris,63,Male,0,VIP Customers
KH42213,2020-09-13 14:55:59,Books,284,2,4097,Credit Card,43,,William Zuniga,43,Male,0,VIP Customers
KH42213,2020-04-04 13:51:59,Clothing,141,1,2051,Cash,43,,William Zuniga,43,Male,0,VIP Customers
KH42213,2023-01-18 02:43:06,Clothing,89,2,1039,Credit Card,43,1.0,William Zuniga,43,Male,0,VIP Customers
KH42213,2022-12-27 07:37:44,Home,193,3,2835,PayPal,43,1.0,William Zuniga,43,Male,0,VIP Customers
KH42213,2023-06-28 17:30:35,Clothing,87,3,261,PayPal,43,0.0,William Zuniga,43,Male,0,VIP Customers
KH42213,2022-02-04 18:21:25,Books,48,5,3891,PayPal,43,,William Zuniga,43,Male,0,VIP Customers
KH42213,2020-10-26 12:41:09,Clothing,338,3,5093,Cash,43,0.0,William Zuniga,43,Male,0,VIP Customers
KH42213,2022-11-19 17:39:13,Electronics,324,1,2284,Credit Card,43,1.0,William Zuniga,43,Male,0,VIP Customers
KH8812,2022-05-12 05:25:41,Electronics,16,4,451,PayPal,55,0.0,James Robinson,55,Female,0,VIP Customers
KH8812,2020-11-02 20:14:19,Electronics,259,2,4930,Cash,55,1.0,James Robinson,55,Female,0,VIP Customers
KH8812,2021-10-22 08:44:56,Home,480,1,4760,Crypto,55,1.0,James Robinson,55,Female,0,VIP Customers
KH8812,2023-02-16 09:57:27,Books,267,5,3769,Cash,55,0.0,James Robinson,55,Female,0,VIP Customers
KH8812,2022-04-16 10:45:36,Clothing,123,3,528,PayPal,55,0.0,James Robinson,55,Female,0,VIP Customers
KH8812,2023-03-10 04:37:40,Electronics,303,2,1345,Credit Card,55,1.0,James Robinson,55,Female,0,VIP Customers
KH8812,2022-09-29 14:22:26,Books,231,2,4280,Credit Card,55,,James Robinson,55,Female,0,VIP Customers
KH8812,2021-05-19 05:02:00,Books,319,5,3494,Credit Card,55,0.0,James Robinson,55,Female,0,VIP Customers
KH8812,2023-01-14 08:25:04,Clothing,351,5,5216,Credit Card,55,1.0,James Robinson,55,Female,0,VIP Customers
KH21784,2020-03-23 00:00:49,Clothing,362,5,4534,Cash,51,1.0,Ashley Stewart,51,Female,0,Regular Customers
KH21784,2020-01-21 00:34:10,Clothing,490,1,2673,PayPal,51,,Ashley Stewart,51,Female,0,Regular Customers
KH21784,2022-07-29 01:06:55,Home,477,3,718,PayPal,51,1.0,Ashley Stewart,51,Female,0,Regular Customers
KH21784,2022-11-27 05:15:59,Books,192,4,1564,PayPal,51,1.0,Ashley Stewart,51,Female,0,Regular Customers
KH21784,2020-12-29 01:12:48,Clothing,88,4,2686,Credit Card,51,0.0,Ashley Stewart,51,Female,0,Regular Customers
KH30801,2022-02-02 00:44:28,Home,471,4,1117,Crypto,18,0.0,James Esparza,18,Male,1,Lapsed Customers
KH30801,2022-05-24 04:50:25,Home,438,4,2338,PayPal,18,0.0,James Esparza,18,Male,1,Lapsed Customers
KH3351,2021-06-18 12:12:13,Clothing,99,5,1084,Credit Card,69,1.0,William Richardson,69,Female,0,VIP Customers
KH3351,2022-09-03 05:55:53,Electronics,399,4,1830,Credit Card,69,,William Richardson,69,Female,0,VIP Customers
KH3351,2021-10-16 14:25:04,Books,321,5,4813,Credit Card,69,0.0,William Richardson,69,Female,0,VIP Customers
KH3351,2022-12-24 11:52:48,Clothing,290,4,3791,Credit Card,69,0.0,William Richardson,69,Female,0,VIP Customers
KH3351,2022-10-08 10:32:04,Clothing,317,3,5095,Crypto,69,1.0,William Richardson,69,Female,0,VIP Customers
KH3351,2022-06-26 21:37:10,Electronics,467,4,809,PayPal,69,1.0,William Richardson,69,Female,0,VIP Customers
KH4184,2021-12-06 10:47:40,Home,482,1,606,Credit Card,63,1.0,Jeffrey Gomez,63,Male,0,Regular Customers
KH4184,2020-04-25 07:26:57,Home,39,2,2026,PayPal,63,0.0,Jeffrey Gomez,63,Male,0,Regular Customers
KH4184,2022-11-18 15:42:49,Books,309,3,343,PayPal,63,0.0,Jeffrey Gomez,63,Male,0,Regular Customers
KH4184,2023-08-09 11:12:53,Books,22,3,2490,Credit Card,63,,Jeffrey Gomez,63,Male,0,Regular Customers
KH4184,2020-08-09 04:28:34,Clothing,72,2,1357,Credit Card,63,0.0,Jeffrey Gomez,63,Male,0,Regular Customers
KH4184,2021-06-23 17:17:07,Books,425,1,3869,PayPal,63,0.0,Jeffrey Gomez,63,Male,0,Regular Customers
KH4184,2022-11-06 07:00:06,Electronics,209,1,2335,Credit Card,63,0.0,Jeffrey Gomez,63,Male,0,Regular Customers
KH23192,2020-06-07 14:54:50,Books,106,4,2890,PayPal,67,0.0,Kimberly Matthews,67,Female,0,VIP Customers
KH23192,2023-03-04 14:45:37,Clothing,31,3,462,PayPal,67,0.0,Kimberly Matthews,67,Female,0,VIP Customers
KH23192,2020-03-19 01:00:42,Home,189,5,2733,Credit Card,67,0.0,Kimberly Matthews,67,Female,0,VIP Customers
KH23192,2023-08-27 07:14:45,Books,182,4,4815,Credit Card,67,1.0,Kimberly Matthews,67,Female,0,VIP Customers
KH23192,2021-05-19 09:32:01,Home,42,1,676,PayPal,67,0.0,Kimberly Matthews,67,Female,0,VIP Customers
KH23192,2023-07-22 23:16:20,Clothing,438,2,5025,Credit Card,67,0.0,Kimberly Matthews,67,Female,0,VIP Customers
KH23192,2020-11-05 08:21:51,Electronics,491,1,4808,PayPal,67,,Kimberly Matthews,67,Female,0,VIP Customers
KH23192,2022-05-04 04:14:25,Clothing,177,1,3618,Crypto,67,0.0,Kimberly Matthews,67,Female,0,VIP Customers
KH5329,2022-06-17 07:47:43,Clothing,65,5,4426,Cash,31,1.0,Andrew Clark,31,Male,0,VIP Customers
KH5329,2021-06-07 17:55:49,Home,417,3,2063,Credit Card,31,0.0,Andrew Clark,31,Male,0,VIP Customers
KH5329,2020-04-21 03:27:31,Books,250,1,3882,PayPal,31,0.0,Andrew Clark,31,Male,0,VIP Customers
KH5329,2020-01-05 12:44:45,Books,369,3,2363,Cash,31,0.0,Andrew Clark,31,Male,0,VIP Customers
KH5329,2023-03-03 10:40:36,Clothing,106,1,1694,PayPal,31,1.0,Andrew Clark,31,Male,0,VIP Customers
KH5329,2023-01-02 05:14:01,Clothing,50,3,3424,Credit Card,31,0.0,Andrew Clark,31,Male,0,VIP Customers
KH5329,2020-04-15 12:13:02,Clothing,306,3,1173,PayPal,31,1.0,Andrew Clark,31,Male,0,VIP Customers
KH5329,2023-01-24 11:13:42,Home,397,5,2722,Credit Card,31,0.0,Andrew Clark,31,Male,0,VIP Customers
KH5329,2021-01-09 15:10:52,Home,158,4,4376,Cash,31,0.0,Andrew Clark,31,Male,0,VIP Customers
KH5329,2020-01-20 04:40:57,Clothing,123,5,2530,PayPal,31,,Andrew Clark,31,Male,0,VIP Customers
KH48845,2020-04-03 23:03:07,Books,77,4,1530,Credit Card,48,,Donald Howe,48,Female,0,Regular Customers
KH48845,2021-12-24 11:47:58,Books,75,4,4387,Credit Card,48,1.0,Donald Howe,48,Female,0,Regular Customers
KH48845,2023-06-30 09:22:20,Electronics,205,2,3169,Credit Card,48,0.0,Donald Howe,48,Female,0,Regular Customers
KH48845,2021-02-15 21:07:33,Clothing,397,2,436,Credit Card,48,1.0,Donald Howe,48,Female,0,Regular Customers
KH17834,2022-07-08 01:34:03,Clothing,312,1,4195,Cash,20,0.0,Nathan Stone,20,Male,0,Regular Customers
KH17834,2022-10-22 21:45:20,Home,173,1,1179,Credit Card,20,,Nathan Stone,20,Male,0,Regular Customers
KH17834,2022-10-25 05:18:42,Home,396,3,3843,Credit Card,20,,Nathan Stone,20,Male,0,Regular Customers
KH17834,2020-04-15 01:14:57,Electronics,333,3,3994,Crypto,20,,Nathan Stone,20,Male,0,Regular Customers
KH17834,2020-09-15 10:45:41,Home,298,3,5044,Cash,20,1.0,Nathan Stone,20,Male,0,Regular Customers
KH22911,2023-06-19 06:03:34,Home,422,5,1843,Credit Card,48,,Kayla Gonzalez,48,Male,0,Regular Customers
KH22911,2023-02-28 02:02:13,Clothing,481,3,382,Credit Card,48,0.0,Kayla Gonzalez,48,Male,0,Regular Customers
KH22911,2023-04-13 08:11:57,Clothing,143,4,2407,Credit Card,48,0.0,Kayla Gonzalez,48,Male,0,Regular Customers
KH10169,2021-04-23 01:03:03,Clothing,211,1,3899,PayPal,34,,Amy Cole,34,Female,0,VIP Customers
KH10169,2020-11-06 15:50:49,Clothing,425,1,692,PayPal,34,1.0,Amy Cole,34,Female,0,VIP Customers
KH10169,2023-08-26 19:07:35,Electronics,359,3,1818,Credit Card,34,0.0,Amy Cole,34,Female,0,VIP Customers
KH10169,2021-11-30 02:06:53,Clothing,470,4,1775,Credit Card,34,,Amy Cole,34,Female,0,VIP Customers
KH10169,2020-05-13 00:07:45,Clothing,173,1,1532,Cash,34,0.0,Amy Cole,34,Female,0,VIP Customers
KH10169,2021-11-25 10:20:26,Books,91,5,4872,PayPal,34,1.0,Amy Cole,34,Female,0,VIP Customers
KH10169,2021-02-16 12:41:36,Home,169,2,4892,PayPal,34,1.0,Amy Cole,34,Female,0,VIP Customers
KH10169,2022-03-16 17:47:53,Home,119,3,2431,Credit Card,34,1.0,Amy Cole,34,Female,0,VIP Customers
KH49498,2021-11-26 20:07:19,Electronics,104,4,4369,PayPal,52,1.0,Crystal Jackson,52,Female,0,Regular Customers
KH49498,2022-09-10 08:59:08,Clothing,238,5,4126,PayPal,52,1.0,Crystal Jackson,52,Female,0,Regular Customers
KH49498,2020-08-09 01:22:31,Clothing,20,4,5157,Credit Card,52,1.0,Crystal Jackson,52,Female,0,Regular Customers
KH49498,2023-03-16 05:32:19,Books,308,5,4956,Cash,52,0.0,Crystal Jackson,52,Female,0,Regular Customers
KH43806,2023-06-24 08:27:14,Clothing,434,2,3107,Cash,23,,Daniel Ross,23,Male,0,Regular Customers
KH43806,2020-09-09 11:12:15,Books,177,5,3533,Cash,23,0.0,Daniel Ross,23,Male,0,Regular Customers
KH43806,2020-11-02 16:44:57,Home,498,3,539,Credit Card,23,0.0,Daniel Ross,23,Male,0,Regular Customers
KH43806,2021-11-20 05:50:52,Books,403,1,3571,PayPal,23,0.0,Daniel Ross,23,Male,0,Regular Customers
KH43806,2021-02-07 18:56:03,Books,51,3,218,Credit Card,23,,Daniel Ross,23,Male,0,Regular Customers
KH43806,2023-03-20 15:33:47,Clothing,480,1,2019,Cash,23,0.0,Daniel Ross,23,Male,0,Regular Customers
KH47125,2023-03-09 22:51:01,Clothing,70,5,2754,PayPal,28,1.0,Jerry Cole,28,Female,0,Regular Customers
KH47125,2020-10-06 13:00:11,Clothing,179,4,2885,Crypto,28,,Jerry Cole,28,Female,0,Regular Customers
KH47125,2022-07-01 06:26:33,Books,123,5,805,Crypto,28,1.0,Jerry Cole,28,Female,0,Regular Customers
KH47125,2021-02-11 12:22:38,Clothing,115,3,4637,Credit Card,28,1.0,Jerry Cole,28,Female,0,Regular Customers
KH47125,2021-07-19 11:15:31,Books,166,4,4476,PayPal,28,0.0,Jerry Cole,28,Female,0,Regular Customers
KH47125,2022-11-29 19:44:06,Home,284,4,3391,Cash,28,,Jerry Cole,28,Female,0,Regular Customers
KH1989,2021-06-10 00:07:15,Electronics,439,1,4012,Credit Card,42,1.0,Joseph Mcbride,42,Male,0,Regular Customers
KH1989,2020-04-06 02:52:05,Clothing,307,1,3915,Credit Card,42,0.0,Joseph Mcbride,42,Male,0,Regular Customers
KH1989,2022-07-24 16:53:29,Home,153,4,2056,Crypto,42,0.0,Joseph Mcbride,42,Male,0,Regular Customers
KH1989,2022-04-17 00:15:58,Home,429,1,4389,Credit Card,42,1.0,Joseph Mcbride,42,Male,0,Regular Customers
KH1989,2020-02-20 20:05:57,Books,116,2,1440,Crypto,42,0.0,Joseph Mcbride,42,Male,0,Regular Customers
KH1989,2022-02-16 06:25:46,Clothing,66,5,4654,Cash,42,1.0,Joseph Mcbride,42,Male,0,Regular Customers
KH13759,2021-08-02 07:01:33,Home,46,2,2844,Credit Card,28,0.0,Gina Neal,28,Male,0,VIP Customers
KH13759,2020-07-12 13:54:38,Clothing,25,5,1415,Credit Card,28,0.0,Gina Neal,28,Male,0,VIP Customers
KH13759,2023-09-12 23:45:18,Books,398,1,2357,PayPal,28,0.0,Gina Neal,28,Male,0,VIP Customers
KH13759,2021-01-20 11:31:57,Clothing,126,2,638,Credit Card,28,1.0,Gina Neal,28,Male,0,VIP Customers
KH13759,2023-04-24 14:00:32,Electronics,382,1,675,Credit Card,28,1.0,Gina Neal,28,Male,0,VIP Customers
KH13759,2020-05-02 04:46:19,Clothing,151,1,2188,PayPal,28,1.0,Gina Neal,28,Male,0,VIP Customers
KH13759,2023-07-10 18:48:33,Books,203,5,2114,Cash,28,,Gina Neal,28,Male,0,VIP Customers
KH13759,2023-01-20 05:43:04,Home,99,1,2896,PayPal,28,,Gina Neal,28,Male,0,VIP Customers
KH15424,2021-07-13 23:46:14,Electronics,171,1,379,Credit Card,53,1.0,Justin Stevenson,53,Male,0,Regular Customers
KH15424,2022-03-20 22:54:33,Electronics,227,2,4708,Credit Card,53,,Justin Stevenson,53,Male,0,Regular Customers
KH15424,2021-10-24 23:19:24,Books,314,4,1244,Credit Card,53,1.0,Justin Stevenson,53,Male,0,Regular Customers
KH15424,2022-06-09 20:11:43,Clothing,129,4,1312,Credit Card,53,1.0,Justin Stevenson,53,Male,0,Regular Customers
KH15424,2023-01-03 08:19:23,Clothing,94,2,4334,Credit Card,53,0.0,Justin Stevenson,53,Male,0,Regular Customers
KH37320,2022-09-24 19:41:04,Clothing,234,1,1049,Credit Card,56,,Matthew Hunter,56,Male,1,Lapsed Customers
KH45072,2021-11-29 01:17:52,Electronics,303,1,3529,Cash,18,0.0,Eric Joyce,18,Male,1,Lapsed Customers
KH45072,2022-06-09 03:00:49,Books,125,2,117,Crypto,18,,Eric Joyce,18,Male,1,Lapsed Customers
KH45072,2021-10-31 01:23:19,Home,244,4,4967,Cash,18,0.0,Eric Joyce,18,Male,1,Lapsed Customers
KH45072,2021-07-02 02:52:49,Home,63,3,3360,Cash,18,1.0,Eric Joyce,18,Male,1,Lapsed Customers
KH3708,2021-04-16 00:50:06,Electronics,67,3,1963,Credit Card,54,0.0,Mr. Brett Mosley,54,Female,0,Lapsed Customers
KH3708,2020-07-22 16:05:09,Electronics,189,2,2576,Cash,54,0.0,Mr. Brett Mosley,54,Female,0,Lapsed Customers
KH3708,2021-08-29 13:44:59,Books,446,3,1809,Crypto,54,,Mr. Brett Mosley,54,Female,0,Lapsed Customers
KH3708,2020-07-14 03:20:29,Home,27,5,4246,Cash,54,0.0,Mr. Brett Mosley,54,Female,0,Lapsed Customers
KH3708,2020-02-17 07:32:00,Home,244,5,2147,Crypto,54,,Mr. Brett Mosley,54,Female,0,Lapsed Customers
KH3708,2021-08-22 06:17:29,Home,97,3,2266,Credit Card,54,,Mr. Brett Mosley,54,Female,0,Lapsed Customers
KH9853,2021-05-11 17:45:36,Home,302,1,3338,Credit Card,58,0.0,Carmen Brown,58,Male,0,Regular Customers
KH9853,2022-12-15 06:59:48,Electronics,444,1,1249,Crypto,58,,Carmen Brown,58,Male,0,Regular Customers
KH9853,2022-10-13 01:54:57,Clothing,134,1,576,Credit Card,58,0.0,Carmen Brown,58,Male,0,Regular Customers
KH9853,2020-10-10 21:25:13,Electronics,297,5,4413,Crypto,58,0.0,Carmen Brown,58,Male,0,Regular Customers
KH9853,2023-04-15 01:02:45,Books,325,1,3839,Cash,58,0.0,Carmen Brown,58,Male,0,Regular Customers
KH13699,2023-08-05 19:14:14,Books,320,5,2225,Crypto,54,1.0,Craig Gomez,54,Female,0,VIP Customers
KH13699,2021-02-13 01:21:26,Home,434,5,3149,Cash,54,1.0,Craig Gomez,54,Female,0,VIP Customers
KH13699,2021-01-08 06:10:45,Clothing,462,1,4713,Credit Card,54,1.0,Craig Gomez,54,Female,0,VIP Customers
KH13699,2020-04-11 01:15:04,Home,272,2,4837,Cash,54,1.0,Craig Gomez,54,Female,0,VIP Customers
KH13699,2023-07-03 15:13:18,Clothing,131,5,2595,PayPal,54,,Craig Gomez,54,Female,0,VIP Customers
KH13699,2022-12-18 09:25:17,Books,14,3,1903,Credit Card,54,1.0,Craig Gomez,54,Female,0,VIP Customers
KH23679,2022-02-07 02:44:10,Clothing,461,4,3302,Cash,39,,Sarah Brooks,39,Male,0,Regular Customers
KH23679,2021-10-21 07:30:50,Home,109,1,4196,Cash,39,1.0,Sarah Brooks,39,Male,0,Regular Customers
KH23679,2023-03-09 23:01:10,Clothing,131,5,3033,Cash,39,0.0,Sarah Brooks,39,Male,0,Regular Customers
